"","svspp","NOAA_label","family","genus","species","taxonomic_rank","taxon","lme","fao","habitat","reference_habitat","feeding_mode","reference_feeding_mode","trophic_level","level_tl","reference_tl","body_shape","fin_shape","ar","level_ar","reference_ar","offspring_size","level_offspring_size","reference_offspring_size","spawning_type","reference_spawning_type","age_maturity","level_age_maturity","reference_age_maturity","fecundity","level_fecundity","reference_fecundity","l_inf","k","level_growth","reference_growth","max_obs_length","level_length_max","reference_length_max","age_max","level_age_max","reference_age_max","temperature","reference_temperature","w_inf","reference_w_inf","natural_mortality","reference_mortality","length_maturity","reference_length_maturity"
"147",73,"Gadus morhua","Gadidae","Gadus","Gadus morhua","S","Gadus morhua",9,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.09,"spe","FroesePauly2018","fusiform","truncate",1.3,"spe","FroesePauly2018",1.52,"spe","FroesePauly2018","non-guarder","FroesePauly2018",5.1,"spe-ocean","FroesePauly2019",3772791,"spe-LME","FroesePauly2018",98,0.15,"spe-LME","FroesePauly2018",116,"spe-ocean","FroesePauly2018",25,"spe","FroesePauly2018",6.15036616083229,"FishLife",12771.7537717959,12771.7537717959,0.239600145661755,"FishLife",48.4777107372585,"FishLife"
"148",74,"Melanogrammus aeglefinus","Gadidae","Melanogrammus","Melanogrammus aeglefinus","S","Melanogrammus aeglefinus",7,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",4.03,"spe","FroesePauly2018","fusiform","truncate",1.43,"spe","FroesePauly2018",1.38,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3.4,"spe-ocean","FroesePauly2019",969000,"spe-LME","FroesePauly2018",76,0.33,"spe-LME","FroesePauly2018",76,"spe-ocean","FroesePauly2018",20,"spe","FroesePauly2018",8.78604882427481,"FishLife",2815.24035000234,2815.24035000234,0.341157244197058,"FishLife",31.3187542609691,"FishLife"
"149",74,"Melanogrammus aeglefinus","Gadidae","Melanogrammus","Melanogrammus aeglefinus","S","Melanogrammus aeglefinus",8,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",4.03,"spe","FroesePauly2018","fusiform","truncate",1.43,"spe","FroesePauly2018",1.38,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3.4,"spe-ocean","FroesePauly2019",969000,"spe-LME","FroesePauly2018",70,0.24,"spe-FAO","FroesePauly2018",76,"spe-ocean","FroesePauly2018",16,"spe-LME","FroesePauly2018",8.78604882427481,"FishLife",2815.24035000234,2815.24035000234,0.341157244197058,"FishLife",31.3187542609691,"FishLife"
"150",74,"Melanogrammus aeglefinus","Gadidae","Melanogrammus","Melanogrammus aeglefinus","S","Melanogrammus aeglefinus",9,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",4.03,"spe","FroesePauly2018","fusiform","truncate",1.43,"spe","FroesePauly2018",1.38,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3.4,"spe-ocean","FroesePauly2019",969000,"spe-LME","FroesePauly2018",63,0.21,"spe-LME","FroesePauly2018",76,"spe-ocean","FroesePauly2018",20,"spe","FroesePauly2018",8.78604882427481,"FishLife",2815.24035000234,2815.24035000234,0.341157244197058,"FishLife",31.3187542609691,"FishLife"
"151",75,"Pollachius virens","Gadidae","Pollachius","Pollachius virens","S","Pollachius virens",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.31,"spe","FroesePauly2018","fusiform","truncate",1.85,"spe","FroesePauly2018",1.11,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.2,"spe-ocean","FroesePauly2019",4535500,"spe-ocean","FroesePauly2018",109,0.13,"spe-FAO","FroesePauly2018",130,"spe","FroesePauly2018",25,"spe","FroesePauly2018",8.80373547843799,"FishLife",15136.4753204041,15136.4753204041,0.212565036361746,"FishLife",52.2624308133652,"FishLife"
"152",75,"Pollachius virens","Gadidae","Pollachius","Pollachius virens","S","Pollachius virens",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.31,"spe","FroesePauly2018","fusiform","truncate",1.85,"spe","FroesePauly2018",1.11,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.2,"spe-ocean","FroesePauly2019",4535500,"spe-ocean","FroesePauly2018",109,0.13,"spe-FAO","FroesePauly2018",130,"spe","FroesePauly2018",25,"spe","FroesePauly2018",8.80373547843799,"FishLife",15136.4753204041,15136.4753204041,0.212565036361746,"FishLife",52.2624308133652,"FishLife"
"153",75,"Pollachius virens","Gadidae","Pollachius","Pollachius virens","S","Pollachius virens",9,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.31,"spe","FroesePauly2018","fusiform","truncate",1.85,"spe","FroesePauly2018",1.11,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.2,"spe-ocean","FroesePauly2019",4535500,"spe-ocean","FroesePauly2018",109,0.13,"spe-LME","FroesePauly2018",130,"spe","FroesePauly2018",25,"spe","FroesePauly2018",8.80373547843799,"FishLife",15136.4753204041,15136.4753204041,0.212565036361746,"FishLife",52.2624308133652,"FishLife"
"154",76,"Urophycis tenuis","Phycidae","Urophycis","Urophycis tenuis","S","Urophycis tenuis",6,31,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.27,"spe","FroesePauly2018","fusiform","rounded",0.65,"spe","FroesePauly2018",0.446034579821321,"gen","FishLife","non-guarder","FroesePauly2018",1.4,"spe-ocean","FroesePauly2019",8e+06,"spe-ocean","FroesePauly2018",110,0.14,"spe-ocean","FroesePauly2018",135,"spe-ocean","FroesePauly2018",23,"spe-ocean","FroesePauly2018",9.75916563206459,"FishLife",9564.19144210448,9564.19144210448,0.212239999170957,"FishLife",45.3367583757118,"FishLife"
"155",76,"Urophycis tenuis","Phycidae","Urophycis","Urophycis tenuis","S","Urophycis tenuis",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.27,"spe","FroesePauly2018","fusiform","rounded",0.65,"spe","FroesePauly2018",0.446034579821321,"gen","FishLife","non-guarder","FroesePauly2018",1.4,"spe-ocean","FroesePauly2019",8e+06,"spe-ocean","FroesePauly2018",110,0.14,"spe-FAO","FroesePauly2018",135,"spe-FAO","FroesePauly2018",23,"spe-FAO","FroesePauly2018",9.75916563206459,"FishLife",9564.19144210448,9564.19144210448,0.212239999170957,"FishLife",45.3367583757118,"FishLife"
"156",76,"Urophycis tenuis","Phycidae","Urophycis","Urophycis tenuis","S","Urophycis tenuis",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.27,"spe","FroesePauly2018","fusiform","rounded",0.65,"spe","FroesePauly2018",0.446034579821321,"gen","FishLife","non-guarder","FroesePauly2018",1.4,"spe-ocean","FroesePauly2019",8e+06,"spe-ocean","FroesePauly2018",110,0.14,"spe-FAO","FroesePauly2018",135,"spe-LME","FroesePauly2018",23,"spe-LME","FroesePauly2018",9.75916563206459,"FishLife",9564.19144210448,9564.19144210448,0.212239999170957,"FishLife",45.3367583757118,"FishLife"
"157",76,"Urophycis tenuis","Phycidae","Urophycis","Urophycis tenuis","S","Urophycis tenuis",9,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.27,"spe","FroesePauly2018","fusiform","rounded",0.65,"spe","FroesePauly2018",0.446034579821321,"gen","FishLife","non-guarder","FroesePauly2018",1.4,"spe-ocean","FroesePauly2019",8e+06,"spe-ocean","FroesePauly2018",110,0.14,"spe-LME","FroesePauly2018",135,"spe-LME","FroesePauly2018",23,"spe-LME","FroesePauly2018",9.75916563206459,"FishLife",9564.19144210448,9564.19144210448,0.212239999170957,"FishLife",45.3367583757118,"FishLife"
"158",77,"Urophycis chuss","Phycidae","Urophycis","Urophycis chuss","S","Urophycis chuss",6,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.72,"spe","FroesePauly2018","elongated","rounded",0.75,"spe","FroesePauly2018",0.19,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1.7,"spe-ocean","FroesePauly2019",872407.617829011,"gen-ocean","FishLife",60,0.19,"spe-FAO","FroesePauly2018",66,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",15.6395990823408,"FishLife",1280.81761206755,1280.81761206755,0.414478085117345,"FishLife",22.7174952864054,"FishLife"
"159",77,"Urophycis chuss","Phycidae","Urophycis","Urophycis chuss","S","Urophycis chuss",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.72,"spe","FroesePauly2018","elongated","rounded",0.75,"spe","FroesePauly2018",0.19,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1.7,"spe-ocean","FroesePauly2019",872407.617829011,"gen-ocean","FishLife",60,0.19,"spe-LME","FroesePauly2018",66,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",15.6395990823408,"FishLife",1280.81761206755,1280.81761206755,0.414478085117345,"FishLife",22.7174952864054,"FishLife"
"160",77,"Urophycis chuss","Phycidae","Urophycis","Urophycis chuss","S","Urophycis chuss",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.72,"spe","FroesePauly2018","elongated","rounded",0.75,"spe","FroesePauly2018",0.19,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1.7,"spe-ocean","FroesePauly2019",872407.617829011,"gen-ocean","FishLife",60,0.19,"spe-FAO","FroesePauly2018",66,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",15.6395990823408,"FishLife",1280.81761206755,1280.81761206755,0.414478085117345,"FishLife",22.7174952864054,"FishLife"
"161",77,"Urophycis chuss","Phycidae","Urophycis","Urophycis chuss","S","Urophycis chuss",9,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.72,"spe","FroesePauly2018","elongated","rounded",0.75,"spe","FroesePauly2018",0.19,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1.7,"spe-ocean","FroesePauly2019",872407.617829011,"gen-ocean","FishLife",60,0.19,"spe-FAO","FroesePauly2018",66,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",15.6395990823408,"FishLife",1280.81761206755,1280.81761206755,0.414478085117345,"FishLife",22.7174952864054,"FishLife"
"162",78,"Urophycis regia","Phycidae","Urophycis","Urophycis regia","S","Urophycis regia",6,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.42,"spe","FroesePauly2018","fusiform","truncate",0.86,"spe","FroesePauly2018",0.376878594675364,"gen","FishLife","non-guarder","FroesePauly2018",3.34793778139137,"gen-ocean","FishLife",842301.92004363,"gen-ocean","FishLife",54.7094876785606,0.181381542226318,"gen-FAO","FishLife",41,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",16.2123508608547,"FishLife",1328.76226139391,1328.76226139391,0.421352455162242,"FishLife",22.2999588123426,"FishLife"
"163",78,"Urophycis regia","Phycidae","Urophycis","Urophycis regia","S","Urophycis regia",6,31,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.42,"spe","FroesePauly2018","fusiform","truncate",0.86,"spe","FroesePauly2018",0.376878594675364,"gen","FishLife","non-guarder","FroesePauly2018",3.34793778139137,"gen-ocean","FishLife",842301.92004363,"gen-ocean","FishLife",54.7094876785606,0.181381542226318,"gen-ocean","FishLife",41,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",16.2123508608547,"FishLife",1328.76226139391,1328.76226139391,0.421352455162242,"FishLife",22.2999588123426,"FishLife"
"164",78,"Urophycis regia","Phycidae","Urophycis","Urophycis regia","S","Urophycis regia",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.42,"spe","FroesePauly2018","fusiform","truncate",0.86,"spe","FroesePauly2018",0.376878594675364,"gen","FishLife","non-guarder","FroesePauly2018",3.34793778139137,"gen-ocean","FishLife",842301.92004363,"gen-ocean","FishLife",54.7094876785606,0.181381542226318,"gen-LME","FishLife",41,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",16.2123508608547,"FishLife",1328.76226139391,1328.76226139391,0.421352455162242,"FishLife",22.2999588123426,"FishLife"
"165",78,"Urophycis regia","Phycidae","Urophycis","Urophycis regia","S","Urophycis regia",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.42,"spe","FroesePauly2018","fusiform","truncate",0.86,"spe","FroesePauly2018",0.376878594675364,"gen","FishLife","non-guarder","FroesePauly2018",3.34793778139137,"gen-ocean","FishLife",842301.92004363,"gen-ocean","FishLife",54.7094876785606,0.181381542226318,"gen-FAO","FishLife",41,"spe","FroesePauly2018",18.5,"gen","FroesePauly2018",16.2123508608547,"FishLife",1328.76226139391,1328.76226139391,0.421352455162242,"FishLife",22.2999588123426,"FishLife"
"166",79,"Urophycis chesteri","Phycidae","Phycis","Phycis chesteri","S","Phycis chesteri",6,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.17,"spe","FroesePauly2018","elongated","truncate",1.03,"spe","FroesePauly2018",0.736522944985688,"gen","FishLife","non-guarder","FroesePauly2018",2.90432501539428,"gen","FishLife",924600.974017681,"fam-ocean","FishLife",45.9668464251922,0.233774922340604,"gen-ocean","FishLife",42,"spe","FroesePauly2018",12.5,"gen","FroesePauly2018",15.0147539784227,"FishLife",751.351197959001,751.351197959001,0.474895576701175,"FishLife",20.5060735088305,"FishLife"
"167",79,"Urophycis chesteri","Phycidae","Phycis","Phycis chesteri","S","Phycis chesteri",6,31,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.17,"spe","FroesePauly2018","elongated","truncate",1.03,"spe","FroesePauly2018",0.736522944985688,"gen","FishLife","non-guarder","FroesePauly2018",2.90432501539428,"gen","FishLife",924600.974017681,"fam-ocean","FishLife",45.9668464251922,0.233774922340604,"gen-ocean","FishLife",42,"spe","FroesePauly2018",12.5,"gen","FroesePauly2018",15.0147539784227,"FishLife",751.351197959001,751.351197959001,0.474895576701175,"FishLife",20.5060735088305,"FishLife"
"168",79,"Urophycis chesteri","Phycidae","Phycis","Phycis chesteri","S","Phycis chesteri",7,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.17,"spe","FroesePauly2018","elongated","truncate",1.03,"spe","FroesePauly2018",0.736522944985688,"gen","FishLife","non-guarder","FroesePauly2018",2.90432501539428,"gen","FishLife",924600.974017681,"fam-ocean","FishLife",45.9668464251922,0.233774922340604,"gen-ocean","FishLife",42,"spe","FroesePauly2018",12.5,"gen","FroesePauly2018",15.0147539784227,"FishLife",751.351197959001,751.351197959001,0.474895576701175,"FishLife",20.5060735088305,"FishLife"
"169",79,"Urophycis chesteri","Phycidae","Phycis","Phycis chesteri","S","Phycis chesteri",8,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.17,"spe","FroesePauly2018","elongated","truncate",1.03,"spe","FroesePauly2018",0.736522944985688,"gen","FishLife","non-guarder","FroesePauly2018",2.90432501539428,"gen","FishLife",924600.974017681,"fam-ocean","FishLife",45.9668464251922,0.233774922340604,"gen-ocean","FishLife",42,"spe","FroesePauly2018",12.5,"gen","FroesePauly2018",15.0147539784227,"FishLife",751.351197959001,751.351197959001,0.474895576701175,"FishLife",20.5060735088305,"FishLife"
"170",79,"Urophycis chesteri","Phycidae","Phycis","Phycis chesteri","S","Phycis chesteri",9,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",3.17,"spe","FroesePauly2018","elongated","truncate",1.03,"spe","FroesePauly2018",0.736522944985688,"gen","FishLife","non-guarder","FroesePauly2018",2.90432501539428,"gen","FishLife",924600.974017681,"fam-ocean","FishLife",45.9668464251922,0.233774922340604,"gen-ocean","FishLife",42,"spe","FroesePauly2018",12.5,"gen","FroesePauly2018",15.0147539784227,"FishLife",751.351197959001,751.351197959001,0.474895576701175,"FishLife",20.5060735088305,"FishLife"
"171",81,"Antimora rostrata","Moridae","Antimora","Antimora rostrata","S","Antimora rostrata",7,21,"bathydemersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.58,"spe","FroesePauly2018","elongated","truncate",1.59,"spe","FroesePauly2018",1.19899927769448,"fam","FishLife","non-guarder","inferred from family",12.5,"spe","Magnusson2002",1110092.28091454,"fam","FishLife",64,0.09,"spe-ocean","FroesePauly2018",80,"spe-FAO","FroesePauly2018",25,"spe-FAO","FroesePauly2018",10.1089271260735,"FishLife",2842.38022060827,2842.38022060827,0.238438802746679,"FishLife",42.0527570854769,"FishLife"
"172",81,"Antimora rostrata","Moridae","Antimora","Antimora rostrata","S","Antimora rostrata",8,21,"bathydemersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.58,"spe","FroesePauly2018","elongated","truncate",1.59,"spe","FroesePauly2018",1.19899927769448,"fam","FishLife","non-guarder","inferred from family",12.5,"spe","Magnusson2002",1110092.28091454,"fam","FishLife",64,0.09,"spe-ocean","FroesePauly2018",80,"spe-FAO","FroesePauly2018",25,"spe-FAO","FroesePauly2018",10.1089271260735,"FishLife",2842.38022060827,2842.38022060827,0.238438802746679,"FishLife",42.0527570854769,"FishLife"
"173",81,"Antimora rostrata","Moridae","Antimora","Antimora rostrata","S","Antimora rostrata",9,21,"bathydemersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.58,"spe","FroesePauly2018","elongated","truncate",1.59,"spe","FroesePauly2018",1.19899927769448,"fam","FishLife","non-guarder","inferred from family",12.5,"spe","Magnusson2002",1110092.28091454,"fam","FishLife",64,0.09,"spe-ocean","FroesePauly2018",80,"spe-FAO","FroesePauly2018",25,"spe-FAO","FroesePauly2018",10.1089271260735,"FishLife",2842.38022060827,2842.38022060827,0.238438802746679,"FishLife",42.0527570854769,"FishLife"
"174",82,"Physiculus fulvus","Moridae","Physiculus","Physiculus fulvus","S","Physiculus fulvus",6,31,"benthopelagic","FroesePauly2018, OBIS2018","generalist","inferred from genus",3.93606147647433,"genus","FishLife","elongated","rounded",0.77,"gen","FroesePauly2018",0.889994105929681,"gen","FishLife","non-guarder","FroesePauly2018",2.24687335655182,"fam","FishLife",47548.5016389791,"fam","FishLife",16.4234818244919,0.430337425634533,"fam-ocean","FishLife",11,"spe","FroesePauly2018",27.4,"fam","FroesePauly2018",14.4564005162722,"FishLife",34.0171029815589,34.0171029815589,0.95061432072738,"FishLife",10.7213771724356,"FishLife"
"175",82,"Physiculus fulvus","Moridae","Physiculus","Physiculus fulvus","S","Physiculus fulvus",7,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","inferred from genus",3.93606147647433,"genus","FishLife","elongated","rounded",0.77,"gen","FroesePauly2018",0.889994105929681,"gen","FishLife","non-guarder","FroesePauly2018",2.24687335655182,"fam","FishLife",47548.5016389791,"fam","FishLife",16.4234818244919,0.430337425634533,"fam-ocean","FishLife",11,"spe","FroesePauly2018",27.4,"fam","FroesePauly2018",14.4564005162722,"FishLife",34.0171029815589,34.0171029815589,0.95061432072738,"FishLife",10.7213771724356,"FishLife"
"176",83,"Enchelyopus cimbrius","Lotidae","Enchelyopus","Enchelyopus cimbrius","S","Enchelyopus cimbrius",7,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.53,"spe","FroesePauly2018","elongated","rounded",0.78,"spe","FroesePauly2018",0.82,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3,"spe-ocean","FroesePauly2019",5e+05,"spe","Wiedmann2014",37,0.23,"spe-ocean","FroesePauly2018",41,"spe","FroesePauly2018",9,"spe","FroesePauly2018",10.6374251991162,"FishLife",356.737593151265,356.737593151265,0.54073489697155,"FishLife",17.4700167150587,"FishLife"
"177",83,"Enchelyopus cimbrius","Lotidae","Enchelyopus","Enchelyopus cimbrius","S","Enchelyopus cimbrius",8,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.53,"spe","FroesePauly2018","elongated","rounded",0.78,"spe","FroesePauly2018",0.82,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3,"spe-ocean","FroesePauly2019",5e+05,"spe","Wiedmann2014",37,0.23,"spe-ocean","FroesePauly2018",41,"spe","FroesePauly2018",9,"spe","FroesePauly2018",10.6374251991162,"FishLife",356.737593151265,356.737593151265,0.54073489697155,"FishLife",17.4700167150587,"FishLife"
"178",83,"Enchelyopus cimbrius","Lotidae","Enchelyopus","Enchelyopus cimbrius","S","Enchelyopus cimbrius",9,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.53,"spe","FroesePauly2018","elongated","rounded",0.78,"spe","FroesePauly2018",0.82,"spe","FroesePauly2018","non-guarder","FroesePauly2018",3,"spe-ocean","FroesePauly2019",5e+05,"spe","Wiedmann2014",37,0.23,"spe-ocean","FroesePauly2018",41,"spe","FroesePauly2018",9,"spe","FroesePauly2018",10.6374251991162,"FishLife",356.737593151265,356.737593151265,0.54073489697155,"FishLife",17.4700167150587,"FishLife"
