svspp,cruise6,station,stratum,tow,svvessel,est_year,est_month,est_day,season,biomass_kg,abundance,haul_id,EPU,hex_id,five_year_period,hauls,spfgr
102,197712,419,1260,8,DE,1977,12,0,Fall,22.77,93,197712_419,GOM,239,1975,65,3
102,197712,420,1260,1,DE,1977,12,0,Fall,16.215,79,197712_420,GOM,239,1975,65,3
102,197712,421,1270,4,DE,1977,12,0,Fall,8.625,22,197712_421,GOM,250,1975,52,3
102,197712,422,1270,1,DE,1977,12,0,Fall,12.351,24,197712_422,GOM,250,1975,52,3
102,197712,423,1240,10,DE,1977,12,0,Fall,2.691,5,197712_423,GOM,280,1975,47,3
102,197712,424,1240,11,DE,1977,12,0,Fall,10.695,18,197712_424,GOM,291,1975,25,3
102,197712,425,1240,12,DE,1977,12,0,Fall,9.246,16,197712_425,GOM,291,1975,25,3
102,197712,426,1280,9,DE,1977,12,0,Fall,0.621,3,197712_426,GOM,291,1975,25,3
102,197712,427,1280,10,DE,1977,12,0,Fall,1.863,2,197712_427,GOM,270,1975,35,3
102,197712,428,1280,11,DE,1977,12,0,Fall,8.763,23,197712_428,GOM,281,1975,27,3
102,197712,429,1280,7,DE,1977,12,0,Fall,3.105,6,197712_429,GOM,281,1975,27,3
102,197712,430,1370,6,DE,1977,12,0,Fall,3.45,12,197712_430,GOM,292,1975,21,3
102,197712,431,1370,7,DE,1977,12,0,Fall,14.145,26,197712_431,GOM,303,1975,25,3
102,197712,432,1240,8,DE,1977,12,0,Fall,7.797,25,197712_432,GOM,302,1975,20,3
102,197712,433,1280,8,DE,1977,12,0,Fall,11.385,26,197712_433,GOM,260,1975,48,3
102,197712,434,1240,9,DE,1977,12,0,Fall,3.588,11,197712_434,GOM,323,1975,21,3
102,197804,231,1230,3,AL,1978,4,0,Spring,1.1,1,197804_231,GB,280,1975,47,3
102,197804,233,1230,1,AL,1978,4,0,Spring,1.5,2,197804_233,GB,280,1975,47,3
102,197804,234,1240,2,AL,1978,4,0,Spring,0.1,1,197804_234,GB,301,1975,32,3
102,197804,242,1230,2,AL,1978,4,0,Spring,1.4,12,197804_242,GB,311,1975,37,3
102,197804,243,1230,4,AL,1978,4,0,Spring,0.2,1,197804_243,GB,322,1975,40,3
102,197804,244,1190,1,AL,1978,4,0,Spring,0.7,1,197804_244,GB,332,1975,26,3
102,197804,245,1190,5,AL,1978,4,0,Spring,1.4,4,197804_245,GB,332,1975,26,3
102,197804,247,1130,9,AL,1978,4,0,Spring,0.6,2,197804_247,GB,353,1975,31,3
102,197804,249,1190,2,AL,1978,4,0,Spring,2.5,1,197804_249,GB,343,1975,23,3
102,197804,251,1190,9,AL,1978,4,0,Spring,2.1,3,197804_251,GB,364,1975,29,3
102,197804,259,1190,6,AL,1978,4,0,Spring,1.7,3,197804_259,GB,364,1975,29,3
102,197804,263,1160,4,AL,1978,4,0,Spring,2.5,5,197804_263,GB,396,1975,38,3
102,197804,265,1220,4,AL,1978,4,0,Spring,11.5,13,197804_265,SS,386,1975,29,3
102,197804,266,1290,3,AL,1978,4,0,Spring,1,1,197804_266,SS,386,1975,29,3
102,197804,267,1290,5,AL,1978,4,0,Spring,1.4,2,197804_267,SS,407,1975,22,3
102,197804,270,1160,3,AL,1978,4,0,Spring,0.5,1,197804_270,GB,396,1975,38,3
102,197804,271,1160,8,AL,1978,4,0,Spring,0.8,2,197804_271,GB,406,1975,28,3
102,197804,276,1170,4,AL,1978,4,0,Spring,1e-04,3,197804_276,SS,438,1975,17,3
102,197804,278,1160,1,AL,1978,4,0,Spring,0.3,1,197804_278,SS,417,1975,41,3
102,197804,286,1220,2,AL,1978,4,0,Spring,0.2,1,197804_286,SS,365,1975,30,3
102,197804,292,1210,2,AL,1978,4,0,Spring,2.2,8,197804_292,GOM,333,1975,47,3
102,197804,293,1210,1,AL,1978,4,0,Spring,2.2,8,197804_293,GB,333,1975,47,3
102,197804,294,1200,3,AL,1978,4,0,Spring,1,1,197804_294,GB,322,1975,40,3
102,197804,296,1240,8,AL,1978,4,0,Spring,17.5,61,197804_296,GOM,301,1975,32,3
102,197804,297,1240,9,AL,1978,4,0,Spring,12.1,24,197804_297,GOM,312,1975,24,3
102,197804,298,1240,4,AL,1978,4,0,Spring,15.5,55,197804_298,GOM,323,1975,21,3
102,197804,299,1240,3,AL,1978,4,0,Spring,3,19,197804_299,GOM,323,1975,21,3
102,197804,300,1240,6,AL,1978,4,0,Spring,2.6,8,197804_300,GOM,323,1975,21,3
102,197804,301,1280,2,AL,1978,4,0,Spring,7,16,197804_301,GOM,302,1975,20,3
102,197804,302,1240,5,AL,1978,4,0,Spring,2.3,5,197804_302,GOM,302,1975,20,3
102,197804,307,1230,6,AL,1978,4,0,Spring,5.2,26,197804_307,GOM,270,1975,35,3
102,197804,308,1240,7,AL,1978,4,0,Spring,4.5,19,197804_308,GOM,270,1975,35,3
102,197804,310,1240,1,AL,1978,4,0,Spring,4.5,35,197804_310,GOM,291,1975,25,3
102,197804,312,1290,1,AL,1978,4,0,Spring,1e-04,1,197804_312,GOM,323,1975,21,3
102,197804,326,1340,3,AL,1978,4,0,Spring,0.7,4,197804_326,SS,398,1975,11,3
102,197804,342,1270,2,AL,1978,5,0,Spring,4.2,12,197804_342,GOM,260,1975,48,3
102,197804,343,1280,8,AL,1978,5,0,Spring,13.5,40,197804_343,GOM,281,1975,27,3
102,197804,344,1280,1,AL,1978,5,0,Spring,7.5,16,197804_344,GOM,281,1975,27,3
102,197804,345,1280,4,AL,1978,5,0,Spring,12.5,33,197804_345,GOM,281,1975,27,3
102,197804,346,1370,2,AL,1978,5,0,Spring,7.4,17,197804_346,GOM,302,1975,20,3
102,197804,348,1290,4,AL,1978,5,0,Spring,0.4,1,197804_348,GOM,334,1975,23,3
102,197804,349,1290,8,AL,1978,5,0,Spring,1.2,5,197804_349,GOM,344,1975,20,3
102,197804,403,1340,8,AL,1978,5,0,Spring,1.2,4,197804_403,SS,387,1975,21,3
102,197804,408,1340,5,AL,1978,5,0,Spring,5.7,19,197804_408,SS,387,1975,21,3
102,197804,409,1340,7,AL,1978,5,0,Spring,0.5,1,197804_409,SS,377,1975,16,3
102,197804,410,1340,2,AL,1978,5,0,Spring,0.8,7,197804_410,SS,367,1975,23,3
102,197804,421,1390,4,AL,1978,5,0,Spring,0.2,2,197804_421,SS,357,1975,9,3
102,197804,422,1380,8,AL,1978,5,0,Spring,6,22,197804_422,SS,367,1975,23,3
102,197804,423,1360,9,AL,1978,5,0,Spring,2.4,4,197804_423,GOM,367,1975,23,3
102,197804,424,1380,2,AL,1978,5,0,Spring,31,64,197804_424,GOM,325,1975,25,3
102,197804,425,1390,3,AL,1978,5,0,Spring,18.5,52,197804_425,GOM,325,1975,25,3
102,197804,426,1390,1,AL,1978,5,0,Spring,14,32,197804_426,GOM,325,1975,25,3
102,197804,427,1390,5,AL,1978,5,0,Spring,8,16,197804_427,GOM,293,1975,20,3
102,197804,428,1390,2,AL,1978,5,0,Spring,14,20,197804_428,GOM,293,1975,20,3
102,197804,429,1380,4,AL,1978,5,0,Spring,2.8,10,197804_429,GOM,314,1975,23,3
102,197804,430,1380,9,AL,1978,5,0,Spring,10.3,43,197804_430,GOM,293,1975,20,3
102,197804,431,1380,5,AL,1978,5,0,Spring,8.7,21,197804_431,GOM,293,1975,20,3
102,197804,432,1400,4,AL,1978,5,0,Spring,25,38,197804_432,GOM,272,1975,20,3
102,197804,433,1400,1,AL,1978,5,0,Spring,30.5,82,197804_433,GOM,261,1975,28,3
102,197804,434,1270,1,AL,1978,5,0,Spring,22.5,63,197804_434,GOM,240,1975,23,3
102,197804,435,1370,3,AL,1978,5,0,Spring,19,49,197804_435,GOM,261,1975,28,3
102,197804,436,1380,6,AL,1978,5,0,Spring,17.5,47,197804_436,GOM,272,1975,20,3
102,197804,437,1380,1,AL,1978,5,0,Spring,20.5,61,197804_437,GOM,282,1975,21,3
102,197804,438,1380,3,AL,1978,5,0,Spring,5,16,197804_438,GOM,314,1975,23,3
102,197804,439,1380,10,AL,1978,5,0,Spring,0.8,4,197804_439,GOM,324,1975,8,3
102,197804,440,1380,7,AL,1978,5,0,Spring,5,14,197804_440,GOM,335,1975,21,3
102,197804,441,1360,3,AL,1978,5,0,Spring,1.1,3,197804_441,GOM,335,1975,21,3
102,197804,442,1360,1,AL,1978,5,0,Spring,1.5,2,197804_442,GOM,356,1975,16,3
102,197804,443,1360,10,AL,1978,5,0,Spring,1,2,197804_443,GOM,366,1975,10,3
102,197804,444,1360,5,AL,1978,5,0,Spring,0.3,1,197804_444,GOM,366,1975,10,3
102,197804,445,1360,6,AL,1978,5,0,Spring,1.2,2,197804_445,GOM,345,1975,12,3
102,197804,446,1360,2,AL,1978,5,0,Spring,2,2,197804_446,GOM,345,1975,12,3
102,197804,447,1360,8,AL,1978,5,0,Spring,4.8,14,197804_447,GOM,334,1975,23,3
102,197804,448,1360,7,AL,1978,5,0,Spring,0.8,3,197804_448,GOM,313,1975,23,3
102,197804,451,1370,4,AL,1978,5,0,Spring,9.6,27,197804_451,GOM,292,1975,21,3
102,197804,452,1370,5,AL,1978,5,0,Spring,2.3,4,197804_452,GOM,292,1975,21,3
102,197804,453,1280,5,AL,1978,5,0,Spring,2.2,5,197804_453,GOM,281,1975,27,3
102,197804,454,1280,7,AL,1978,5,0,Spring,13,18,197804_454,GOM,281,1975,27,3
102,197804,455,1280,6,AL,1978,5,0,Spring,10.3,9,197804_455,GOM,260,1975,48,3
102,197804,456,1280,3,AL,1978,5,0,Spring,9.5,22,197804_456,GOM,271,1975,20,3
102,197804,457,1270,5,AL,1978,5,0,Spring,12.6,33,197804_457,GOM,250,1975,52,3
102,197804,458,1270,4,AL,1978,5,0,Spring,12.3,61,197804_458,GOM,250,1975,52,3
102,197804,459,1270,3,AL,1978,5,0,Spring,3.6,12,197804_459,GOM,250,1975,52,3
102,197804,460,1400,2,AL,1978,5,0,Spring,2.2,12,197804_460,GOM,229,1975,13,3
102,197804,461,1400,3,AL,1978,5,0,Spring,8,63,197804_461,GOM,229,1975,13,3
102,197804,462,1260,1,AL,1978,5,0,Spring,4.5,25,197804_462,GOM,239,1975,65,3
102,197804,463,1260,5,AL,1978,5,0,Spring,0.2,1,197804_463,GOM,239,1975,65,3
102,197804,465,1260,3,AL,1978,5,0,Spring,11.6,56,197804_465,GOM,239,1975,65,3
102,197804,466,1260,4,AL,1978,5,0,Spring,5.8,13,197804_466,GOM,239,1975,65,3
102,197806,257,1170,4,DE,1978,10,0,Fall,0.483,2,197806_257,GB,427,1975,13,3
102,197806,261,1160,19,DE,1978,10,0,Fall,0.414,1,197806_261,GB,406,1975,28,3
102,197806,263,1170,3,DE,1978,10,0,Fall,1.38,1,197806_263,SS,438,1975,17,3
102,197806,292,1230,1,DE,1978,10,0,Fall,5.175,36,197806_292,GOM,270,1975,35,3
102,197806,297,1230,3,DE,1978,10,0,Fall,0.207,2,197806_297,GB,301,1975,32,3
102,197806,308,1230,6,DE,1978,10,0,Fall,14.835,107,197806_308,GB,322,1975,40,3
102,197806,309,1200,2,DE,1978,10,0,Fall,0.414,2,197806_309,GB,322,1975,40,3
102,197806,333,1220,5,DE,1978,10,0,Fall,3.519,23,197806_333,GB,407,1975,22,3
102,197806,344,1290,3,DE,1978,10,0,Fall,1.242,2,197806_344,GOM,365,1975,30,3
102,197806,347,1300,1,DE,1978,10,0,Fall,3.45,4,197806_347,SS,365,1975,30,3
102,197806,349,1290,7,DE,1978,10,0,Fall,0.207,1,197806_349,GOM,355,1975,13,3
102,197806,351,1290,4,DE,1978,10,0,Fall,0.276,2,197806_351,GOM,334,1975,23,3
102,197806,352,1290,6,DE,1978,10,0,Fall,1.173,3,197806_352,GOM,323,1975,21,3
102,197806,353,1240,19,DE,1978,10,0,Fall,1.035,9,197806_353,GOM,323,1975,21,3
102,197806,354,1240,1,DE,1978,10,0,Fall,10.695,54,197806_354,GOM,323,1975,21,3
102,197806,355,1240,9,DE,1978,10,0,Fall,4.14,12,197806_355,GOM,333,1975,47,3
102,197806,357,1220,3,DE,1978,10,0,Fall,4.14,10,197806_357,GB,333,1975,47,3
102,197806,359,1220,2,DE,1978,10,0,Fall,13.455,20,197806_359,GB,312,1975,24,3
102,197806,360,1240,16,DE,1978,10,0,Fall,2.553,2,197806_360,GOM,280,1975,47,3
102,197806,361,1240,18,DE,1978,10,0,Fall,2.139,5,197806_361,GOM,280,1975,47,3
102,197806,362,1240,22,DE,1978,10,0,Fall,1.656,3,197806_362,GOM,280,1975,47,3
102,197806,364,1240,12,DE,1978,10,0,Fall,2.898,12,197806_364,GOM,301,1975,32,3
102,197806,366,1240,4,DE,1978,10,0,Fall,2.967,19,197806_366,GB,301,1975,32,3
102,197806,367,1240,15,DE,1978,10,0,Fall,4.485,30,197806_367,GOM,301,1975,32,3
102,197806,368,1240,10,DE,1978,10,0,Fall,6.9,13,197806_368,GB,301,1975,32,3
102,197806,369,1240,7,DE,1978,10,0,Fall,8.97,39,197806_369,GOM,301,1975,32,3
102,197806,370,1240,11,DE,1978,10,0,Fall,2.346,9,197806_370,GOM,301,1975,32,3
102,197806,371,1240,8,DE,1978,10,0,Fall,0.276,2,197806_371,GOM,312,1975,24,3
102,197806,372,1240,13,DE,1978,10,0,Fall,7.245,10,197806_372,GB,322,1975,40,3
102,197806,374,1240,14,DE,1978,10,0,Fall,5.934,38,197806_374,GOM,312,1975,24,3
102,197806,375,1240,3,DE,1978,10,0,Fall,6.9,31,197806_375,GOM,312,1975,24,3
102,197806,376,1240,6,DE,1978,10,0,Fall,19.665,62,197806_376,GOM,312,1975,24,3
102,197806,377,1240,5,DE,1978,10,0,Fall,5.382,30,197806_377,GOM,312,1975,24,3
102,197806,378,1240,21,DE,1978,10,0,Fall,15.18,33,197806_378,GOM,291,1975,25,3
102,197806,379,1240,2,DE,1978,10,0,Fall,4.485,8,197806_379,GOM,291,1975,25,3
102,197806,380,1280,1,DE,1978,10,0,Fall,10.488,25,197806_380,GOM,270,1975,35,3
102,197806,381,1240,20,DE,1978,10,0,Fall,1.242,12,197806_381,GOM,291,1975,25,3
102,197806,382,1240,17,DE,1978,10,0,Fall,15.525,52,197806_382,GOM,291,1975,25,3
102,197806,383,1280,4,DE,1978,10,0,Fall,8.625,22,197806_383,GOM,281,1975,27,3
102,197806,384,1280,7,DE,1978,10,0,Fall,3.795,22,197806_384,GOM,292,1975,21,3
102,197806,385,1280,6,DE,1978,10,0,Fall,17.112,36,197806_385,GOM,271,1975,20,3
102,197806,386,1280,3,DE,1978,10,0,Fall,24.84,46,197806_386,GOM,271,1975,20,3
102,197806,387,1280,2,DE,1978,10,0,Fall,40.02,59,197806_387,GOM,271,1975,20,3
102,197806,388,1280,5,DE,1978,10,0,Fall,21.735,48,197806_388,GOM,260,1975,48,3
102,197806,389,1270,4,DE,1978,10,0,Fall,4.002,12,197806_389,GOM,270,1975,35,3
102,197806,390,1260,10,DE,1978,10,0,Fall,1.104,12,197806_390,GOM,260,1975,48,3
102,197806,391,1260,7,DE,1978,10,0,Fall,7.452,20,197806_391,GOM,260,1975,48,3
102,197806,392,1260,12,DE,1978,10,0,Fall,4.761,36,197806_392,GOM,239,1975,65,3
102,197806,393,1260,1,DE,1978,10,0,Fall,17.25,113,197806_393,GOM,239,1975,65,3
102,197806,394,1260,8,DE,1978,10,0,Fall,18.768,203,197806_394,GOM,239,1975,65,3
102,197806,395,1260,2,DE,1978,10,0,Fall,1.656,16,197806_395,GOM,239,1975,65,3
102,197806,397,1260,4,DE,1978,10,0,Fall,1e-04,1,197806_397,GOM,260,1975,48,3
102,197806,398,1260,9,DE,1978,10,0,Fall,3.174,23,197806_398,GOM,250,1975,52,3
102,197806,399,1260,11,DE,1978,10,0,Fall,2.76,23,197806_399,GOM,250,1975,52,3
102,197806,400,1260,5,DE,1978,10,0,Fall,5.175,51,197806_400,GOM,229,1975,13,3
102,197806,402,1260,6,DE,1978,10,0,Fall,0.414,3,197806_402,GOM,250,1975,52,3
102,197806,403,1270,2,DE,1978,10,0,Fall,0.138,4,197806_403,GOM,250,1975,52,3
102,197806,405,1370,5,DE,1978,10,0,Fall,16.215,95,197806_405,GOM,261,1975,28,3
102,197806,406,1370,11,DE,1978,10,0,Fall,24.84,149,197806_406,GOM,271,1975,20,3
102,197806,407,1370,7,DE,1978,10,0,Fall,2.001,11,197806_407,GOM,282,1975,21,3
102,197806,408,1370,12,DE,1978,10,0,Fall,25.668,54,197806_408,GOM,282,1975,21,3
102,197806,409,1370,3,DE,1978,10,0,Fall,8.073,16,197806_409,GOM,271,1975,20,3
102,197806,411,1370,1,DE,1978,10,0,Fall,1e-04,2,197806_411,GOM,292,1975,21,3
102,197806,412,1370,8,DE,1978,10,0,Fall,3.795,20,197806_412,GOM,313,1975,23,3
102,197806,413,1370,4,DE,1978,10,0,Fall,3.864,14,197806_413,GOM,313,1975,23,3
102,197806,414,1360,9,DE,1978,10,0,Fall,1.38,4,197806_414,GOM,345,1975,12,3
102,197806,415,1360,4,DE,1978,10,0,Fall,1.38,5,197806_415,GOM,366,1975,10,3
102,197806,416,1360,2,DE,1978,10,0,Fall,0.483,1,197806_416,SS,366,1975,10,3
102,197806,419,1340,6,DE,1978,10,0,Fall,1e-04,1,197806_419,SS,387,1975,21,3
102,197806,420,1340,1,DE,1978,10,0,Fall,1.104,2,197806_420,SS,387,1975,21,3
102,197806,424,1340,2,DE,1978,10,0,Fall,5.175,32,197806_424,SS,398,1975,11,3
102,197806,431,1340,3,DE,1978,10,0,Fall,9.039,16,197806_431,GOM,367,1975,23,3
102,197806,432,1390,3,DE,1978,10,0,Fall,4.14,14,197806_432,SS,357,1975,9,3
102,197806,434,1390,11,DE,1978,10,0,Fall,5.865,34,197806_434,SS,346,1975,25,3
102,197806,435,1380,14,DE,1978,10,0,Fall,5.865,15,197806_435,SS,346,1975,25,3
102,197806,436,1390,9,DE,1978,10,0,Fall,2.898,19,197806_436,SS,346,1975,25,3
102,197806,437,1390,6,DE,1978,10,0,Fall,2.415,18,197806_437,SS,346,1975,25,3
102,197806,438,1390,4,DE,1978,10,0,Fall,6.072,37,197806_438,SS,346,1975,25,3
102,197806,439,1390,14,DE,1978,10,0,Fall,3.312,30,197806_439,SS,346,1975,25,3
102,197806,440,1380,1,DE,1978,10,0,Fall,3.243,16,197806_440,GOM,346,1975,25,3
102,197806,441,1360,3,DE,1978,10,0,Fall,0.69,4,197806_441,GOM,367,1975,23,3
102,197806,443,1360,7,DE,1978,10,0,Fall,2.07,10,197806_443,SS,377,1975,16,3
102,197806,444,1360,5,DE,1978,10,0,Fall,3.45,7,197806_444,GOM,356,1975,16,3
102,197806,445,1360,8,DE,1978,10,0,Fall,6.9,10,197806_445,GOM,356,1975,16,3
102,197806,446,1360,6,DE,1978,10,0,Fall,8.418,21,197806_446,GOM,335,1975,21,3
102,197806,447,1380,9,DE,1978,10,0,Fall,11.385,46,197806_447,GOM,335,1975,21,3
102,197806,448,1380,7,DE,1978,10,0,Fall,2.415,13,197806_448,GOM,335,1975,21,3
102,197806,449,1380,19,DE,1978,10,0,Fall,4.554,18,197806_449,GOM,325,1975,25,3
102,197806,450,1390,8,DE,1978,10,0,Fall,2.691,11,197806_450,GOM,325,1975,25,3
102,197806,451,1390,1,DE,1978,10,0,Fall,1.38,7,197806_451,GOM,325,1975,25,3
102,197806,452,1390,2,DE,1978,11,0,Fall,1.587,7,197806_452,GOM,325,1975,25,3
102,197806,453,1390,13,DE,1978,11,0,Fall,4.899,20,197806_453,GOM,325,1975,25,3
102,197806,454,1390,7,DE,1978,11,0,Fall,0.483,3,197806_454,GOM,314,1975,23,3
102,197806,455,1390,10,DE,1978,11,0,Fall,11.385,52,197806_455,GOM,314,1975,23,3
102,197806,456,1390,12,DE,1978,11,0,Fall,9.384,50,197806_456,GOM,314,1975,23,3
102,197806,457,1380,10,DE,1978,11,0,Fall,0.828,4,197806_457,GOM,314,1975,23,3
102,197806,458,1380,17,DE,1978,11,0,Fall,10.488,22,197806_458,GOM,335,1975,21,3
102,197806,459,1380,11,DE,1978,11,0,Fall,67.62,112,197806_459,GOM,335,1975,21,3
102,197806,460,1380,2,DE,1978,11,0,Fall,52.785,76,197806_460,GOM,324,1975,8,3
102,197806,461,1380,13,DE,1978,11,0,Fall,24.15,54,197806_461,GOM,303,1975,25,3
102,197806,462,1380,4,DE,1978,11,0,Fall,1.242,5,197806_462,GOM,314,1975,23,3
102,197806,464,1380,5,DE,1978,11,0,Fall,8.004,31,197806_464,GOM,293,1975,20,3
102,197806,465,1380,18,DE,1978,11,0,Fall,3.45,9,197806_465,GOM,293,1975,20,3
102,197806,466,1400,3,DE,1978,11,0,Fall,3.174,16,197806_466,GOM,293,1975,20,3
102,197806,469,1280,10,DE,1978,11,0,Fall,14.835,30,197806_469,GOM,260,1975,48,3
102,197806,470,1270,6,DE,1978,11,0,Fall,6.9,47,197806_470,GOM,250,1975,52,3
102,197806,471,1260,15,DE,1978,11,0,Fall,0.897,6,197806_471,GOM,250,1975,52,3
102,197806,472,1400,5,DE,1978,11,0,Fall,1.242,18,197806_472,GOM,229,1975,13,3
102,197806,473,1400,4,DE,1978,11,0,Fall,17.733,123,197806_473,GOM,229,1975,13,3
102,197806,474,1400,8,DE,1978,11,0,Fall,16.905,86,197806_474,GOM,240,1975,23,3
102,197806,475,1400,1,DE,1978,11,0,Fall,2.07,13,197806_475,GOM,240,1975,23,3
102,197806,476,1270,1,DE,1978,11,0,Fall,12.765,69,197806_476,GOM,240,1975,23,3
102,197806,477,1400,6,DE,1978,11,0,Fall,8.625,52,197806_477,GOM,240,1975,23,3
102,197806,478,1270,5,DE,1978,11,0,Fall,9.522,59,197806_478,GOM,250,1975,52,3
102,197806,479,1280,11,DE,1978,11,0,Fall,5.175,8,197806_479,GOM,261,1975,28,3
102,197806,480,1370,6,DE,1978,11,0,Fall,4.83,18,197806_480,GOM,282,1975,21,3
102,197806,481,1380,8,DE,1978,11,0,Fall,6.693,34,197806_481,GOM,261,1975,28,3
102,197806,482,1270,3,DE,1978,11,0,Fall,21.735,134,197806_482,GOM,261,1975,28,3
102,197806,483,1400,10,DE,1978,11,0,Fall,10.35,62,197806_483,GOM,240,1975,23,3
102,197806,484,1400,7,DE,1978,11,0,Fall,11.73,80,197806_484,GOM,240,1975,23,3
102,197806,485,1400,9,DE,1978,11,0,Fall,19.665,121,197806_485,GOM,251,1975,5,3
102,197806,486,1400,2,DE,1978,11,0,Fall,5.727,41,197806_486,GOM,272,1975,20,3
102,197806,487,1400,11,DE,1978,11,0,Fall,16.215,56,197806_487,GOM,272,1975,20,3
102,197806,488,1380,3,DE,1978,11,0,Fall,8.763,35,197806_488,GOM,272,1975,20,3
102,197806,489,1380,16,DE,1978,11,0,Fall,15.663,44,197806_489,GOM,282,1975,21,3
102,197806,490,1380,6,DE,1978,11,0,Fall,22.425,47,197806_490,GOM,282,1975,21,3
102,197806,491,1380,15,DE,1978,11,0,Fall,17.25,34,197806_491,GOM,293,1975,20,3
102,197806,492,1380,12,DE,1978,11,0,Fall,21.528,40,197806_492,GOM,303,1975,25,3
102,197806,493,1370,2,DE,1978,11,0,Fall,0.828,3,197806_493,GOM,303,1975,25,3
102,197806,494,1370,10,DE,1978,11,0,Fall,25.875,111,197806_494,GOM,292,1975,21,3
102,197806,495,1370,9,DE,1978,11,0,Fall,42.78,112,197806_495,GOM,303,1975,25,3
102,197806,496,1370,13,DE,1978,11,0,Fall,13.455,35,197806_496,GOM,303,1975,25,3
102,197806,498,1370,15,DE,1978,11,0,Fall,1.173,10,197806_498,GOM,313,1975,23,3
102,197806,499,1290,16,DE,1978,11,0,Fall,0.552,4,197806_499,GOM,334,1975,23,3
102,197806,524,1170,8,DE,1978,11,0,Fall,0.069,1,197806_524,GB,406,1975,28,3
102,197806,530,1220,6,DE,1978,11,0,Fall,0.207,1,197806_530,SS,386,1975,29,3
102,197806,531,1220,10,DE,1978,11,0,Fall,1.656,1,197806_531,GOM,344,1975,20,3
102,197806,532,1220,7,DE,1978,11,0,Fall,24.15,25,197806_532,GOM,354,1975,37,3
102,197806,534,1220,8,DE,1978,11,0,Fall,0.138,2,197806_534,GOM,333,1975,47,3
102,197806,535,1290,15,DE,1978,11,0,Fall,0.621,1,197806_535,GOM,323,1975,21,3
102,197806,536,1280,9,DE,1978,11,0,Fall,29.325,51,197806_536,GOM,281,1975,27,3
102,197806,537,1280,8,DE,1978,11,0,Fall,6.141,16,197806_537,GOM,281,1975,27,3
102,197806,538,1270,7,DE,1978,11,0,Fall,7.521,26,197806_538,GOM,260,1975,48,3
102,197806,539,1260,13,DE,1978,11,0,Fall,42.435,333,197806_539,GOM,239,1975,65,3
102,197806,551,1230,7,DE,1978,11,0,Fall,0.483,2,197806_551,GB,290,1975,38,3
102,197904,264,1230,3,DE,1979,4,0,Spring,0.069,1,197904_264,GB,280,1975,47,3
102,197904,265,1240,5,DE,1979,4,0,Spring,0.828,2,197904_265,GB,280,1975,47,3
102,197904,271,1230,9,DE,1979,4,0,Spring,2.277,6,197904_271,GB,270,1975,35,3
102,197904,273,1270,4,DE,1979,4,0,Spring,2.001,6,197904_273,GOM,270,1975,35,3
102,197904,274,1260,4,DE,1979,4,0,Spring,2.001,8,197904_274,GOM,260,1975,48,3
102,197904,276,1270,5,DE,1979,4,0,Spring,3.657,7,197904_276,GOM,260,1975,48,3
102,197904,277,1280,2,DE,1979,4,0,Spring,7.728,30,197904_277,GOM,260,1975,48,3
102,197904,278,1270,2,DE,1979,4,0,Spring,12.765,86,197904_278,GOM,250,1975,52,3
102,197904,279,1260,1,DE,1979,4,0,Spring,1.38,11,197904_279,GOM,250,1975,52,3
102,197904,280,1260,2,DE,1979,4,0,Spring,1.38,6,197904_280,GOM,250,1975,52,3
102,197904,281,1260,7,DE,1979,4,0,Spring,5.52,23,197904_281,GOM,250,1975,52,3
102,197904,282,1260,8,DE,1979,4,0,Spring,9.66,32,197904_282,GOM,239,1975,65,3
102,197904,284,1270,3,DE,1979,4,0,Spring,14.145,62,197904_284,GOM,250,1975,52,3
102,197904,285,1270,8,DE,1979,4,0,Spring,19.665,89,197904_285,GOM,261,1975,28,3
102,197904,286,1270,7,DE,1979,4,0,Spring,18.285,87,197904_286,GOM,240,1975,23,3
102,197904,287,1270,1,DE,1979,4,0,Spring,4.83,69,197904_287,GOM,240,1975,23,3
102,197904,288,1400,4,DE,1979,4,0,Spring,21.045,57,197904_288,GOM,240,1975,23,3
102,197904,289,1400,5,DE,1979,4,0,Spring,16.215,40,197904_289,GOM,240,1975,23,3
102,197904,291,1280,7,DE,1979,4,0,Spring,9.315,25,197904_291,GOM,250,1975,52,3
102,197904,292,1280,5,DE,1979,4,0,Spring,2.622,9,197904_292,GOM,271,1975,20,3
102,197904,293,1280,3,DE,1979,4,0,Spring,10.35,16,197904_293,GOM,271,1975,20,3
102,197904,294,1370,3,DE,1979,4,0,Spring,14.835,30,197904_294,GOM,292,1975,21,3
102,197904,295,1370,4,DE,1979,4,0,Spring,3.45,8,197904_295,GOM,313,1975,23,3
102,197904,296,1370,1,DE,1979,4,0,Spring,6.9,13,197904_296,GOM,313,1975,23,3
102,197904,297,1370,2,DE,1979,4,0,Spring,2.622,8,197904_297,GOM,303,1975,25,3
102,197904,298,1370,5,DE,1979,4,0,Spring,0.069,1,197904_298,GOM,303,1975,25,3
102,197904,299,1380,3,DE,1979,4,0,Spring,18.285,32,197904_299,GOM,303,1975,25,3
102,197904,318,1130,5,AL,1979,4,0,Spring,0.2,1,197904_318,GB,374,1975,30,3
102,197904,319,1130,8,AL,1979,4,0,Spring,1.5,1,197904_319,GB,363,1975,32,3
102,197904,320,1130,13,AL,1979,4,0,Spring,0.6,1,197904_320,GB,353,1975,31,3
